annee;mois;jour;heure;N2aixa;N2aixc;N2cinq;N2plom;N2raba;N2stlo;O3aixa;O3aixp;O3cinq;PCaixa;PCaixc;PCcinq;PCraba;PCstlo;Aix VV
2014;8;28;10;32;64;40;91;55;35;47;50;46;0;20;33;40;22;0.8
2014;8;28;11;25;84;37;114;51;32;63;65;57;0;19;29;32;26;1.4
2014;8;28;12;19;69;29;90;61;40;86;91;78;20;18;33;33;26;1.4
2014;8;28;13;16;59;20;122;63;36;94;94;107;19;18;27;30;35;2.1
2014;8;28;14;16;68;22;126;84;28;107;106;121;19;23;25;32;24;2.5
2014;8;28;15;19;67;43;123;93;31;113;117;92;19;22;26;25;28;2
2014;8;28;16;30;65;40;107;88;29;113;120;84;25;19;26;0;21;3.6
2014;8;28;17;33;84;43;100;126;36;104;119;99;25;20;30;0;25;4
2014;8;28;18;45;115;58;113;74;54;85;102;74;23;25;27;0;26;2.6
2014;8;28;19;53;103;76;117;108;54;67;69;60;27;28;31;0;26;1.8
2014;8;28;20;33;70;36;88;84;40;79;60;90;26;25;29;0;23;2.2
2014;8;28;21;32;78;31;90;76;83;67;65;91;19;25;27;47;35;1.2
2014;8;28;22;58;49;47;98;84;81;29;59;66;16;22;26;41;29;0
2014;8;28;23;78;35;61;97;77;68;19;60;39;26;21;35;53;24;0.5
2014;8;29;0;24;25;53;66;94;63;55;52;30;29;18;38;53;22;0
2014;8;29;1;19;19;43;63;70;40;58;32;41;15;17;35;52;28;0
2014;8;29;2;15;20;29;57;54;40;50;35;48;12;12;32;41;27;0
2014;8;29;3;14;12;24;76;56;46;52;39;55;22;13;28;39;21;0
2014;8;29;4;17;22;31;92;59;64;41;30;44;14;15;25;42;29;0
2014;8;29;5;17;26;39;104;67;78;52;28;45;19;16;26;39;31;0.8
2014;8;29;6;37;53;47;111;88;88;38;8;38;20;24;25;45;43;0
2014;8;29;7;44;78;74;108;87;80;33;19;23;16;36;39;67;47;0.8
2014;8;29;8;43;74;57;127;93;65;50;58;46;19;34;43;63;45;1.1
2014;8;29;9;42;89;44;142;77;65;60;70;65;22;28;35;55;54;0.9
2014;8;29;10;32;75;57;120;94;57;85;82;51;20;27;43;48;43;2
2014;8;29;11;41;84;67;122;79;50;60;72;43;25;33;40;52;29;3.5
2014;8;29;12;46;77;48;119;70;43;38;43;57;26;25;45;46;29;1.8
2014;8;29;13;34;68;36;120;53;34;65;74;85;24;27;40;41;21;1.2
2014;8;29;14;28;57;33;147;75;55;73;81;95;26;18;27;37;24;1.7
2014;8;29;15;25;77;44;146;87;65;87;71;87;28;22;22;34;37;0.7
2014;8;29;16;23;93;48;146;68;49;104;97;89;23;21;31;45;27;1.3
2014;8;29;17;32;96;26;112;83;36;112;108;106;23;26;36;41;22;2.4
2014;8;29;18;41;88;25;113;72;37;80;103;83;25;28;30;53;21;2.9
2014;8;29;19;64;95;47;109;78;49;36;53;55;29;32;27;46;20;1.9
2014;8;29;20;71;107;48;78;81;63;30;32;51;32;36;30;43;26;0.8
2014;8;29;21;69;80;48;79;87;61;10;20;41;32;29;27;42;24;0.5
2014;8;29;22;48;54;39;96;118;70;14;19;45;27;31;32;47;25;0.6
2014;8;29;23;43;29;41;79;93;67;14;15;42;37;21;32;53;23;0
2014;8;30;0;43;32;32;62;72;54;11;17;50;25;24;30;48;22;0.5
2014;8;30;1;61;30;32;64;71;33;0;3;44;23;22;28;45;25;0
2014;8;30;2;51;27;55;52;59;28;0;15;17;34;15;29;41;22;0
2014;8;30;3;47;15;46;44;52;26;0;6;13;31;15;34;43;20;0
2014;8;30;4;42;28;36;49;60;25;0;8;17;29;17;32;45;14;0
2014;8;30;5;33;36;46;62;57;27;0;5;12;28;19;30;42;18;0
2014;8;30;6;36;38;46;62;50;27;2;10;11;32;23;34;45;19;0
2014;8;30;7;39;36;44;63;61;24;4;37;19;30;23;37;62;15;0.6
2014;8;30;8;44;48;40;75;51;22;7;37;28;34;23;34;56;10;0.8
2014;8;30;9;33;55;41;74;36;17;31;26;30;28;26;29;34;14;1
2014;8;30;10;16;54;31;90;44;20;61;61;65;21;18;24;30;13;1.4
2014;8;30;11;13;54;24;66;46;34;70;71;77;22;17;25;29;18;2.5
2014;8;30;12;11;40;17;63;40;18;75;70;90;21;15;27;29;14;2.7
2014;8;30;13;11;47;31;76;50;16;82;75;78;16;15;23;56;16;2.6
2014;8;30;14;13;65;28;76;53;14;87;80;80;17;15;24;59;17;2
2014;8;30;15;10;52;32;71;51;14;79;76;72;20;11;24;49;16;3.1
2014;8;30;16;16;64;60;82;51;16;70;67;40;18;17;27;38;14;3.1
2014;8;30;17;24;72;67;92;52;23;62;61;34;19;17;28;33;15;2.3
2014;8;30;18;25;74;40;102;35;45;61;63;54;17;21;26;32;33;2.1
2014;8;30;19;29;79;30;92;24;52;57;56;62;20;20;23;24;28;1.9
2014;8;30;20;48;76;37;101;55;76;36;41;47;17;17;24;30;33;0.7
2014;8;30;21;46;72;51;92;56;78;26;37;31;20;19;30;36;35;1.1
2014;8;30;22;35;30;57;95;62;82;22;37;22;18;11;35;37;40;0
2014;8;30;23;34;28;62;90;78;70;18;31;13;20;9;31;38;20;0
2014;8;31;0;32;26;55;69;84;59;20;16;13;14;11;34;48;33;0.5
2014;8;31;1;51;19;43;64;81;52;3;12;27;14;9;28;45;19;0
2014;8;31;2;35;15;23;40;64;17;10;13;35;17;11;22;38;18;0
2014;8;31;3;50;14;21;38;57;16;0;8;33;16;11;18;36;10;0
2014;8;31;4;41;31;27;34;46;15;0;15;21;17;8;18;25;15;0
2014;8;31;5;36;19;28;33;54;14;0;7;19;13;7;18;26;10;0
2014;8;31;6;40;24;30;43;41;13;1;6;19;13;13;19;29;16;0
2014;8;31;7;38;32;25;42;31;13;6;37;33;22;10;22;26;13;0
2014;8;31;8;30;32;15;46;30;12;18;45;53;21;12;22;24;15;0
2014;8;31;9;16;31;14;50;35;10;44;50;59;14;17;18;25;12;1.9
2014;8;31;10;7;26;14;65;21;9;64;59;73;17;12;16;21;11;2.6
2014;8;31;11;8;33;18;66;18;12;70;67;82;15;15;25;17;17;2.1
2014;8;31;12;7;22;19;54;15;11;75;75;85;18;16;27;21;20;3.2
2014;8;31;13;6;18;14;54;12;9;78;77;90;18;17;29;0;17;2.8
2014;8;31;14;6;24;11;48;11;9;77;74;91;21;22;28;0;18;6.2
2014;8;31;15;8;23;14;50;10;10;71;70;81;23;16;23;0;19;6.2
2014;8;31;16;8;29;17;56;14;8;66;63;74;18;17;26;0;18;5.3
2014;8;31;17;9;32;14;60;17;9;74;72;73;16;17;28;0;15;6
2014;8;31;18;12;32;17;67;23;12;71;78;66;15;13;22;0;16;4.5
2014;8;31;19;13;27;23;69;23;13;65;71;59;19;11;24;0;14;5.5
2014;8;31;20;8;17;17;46;19;10;72;78;64;20;18;19;0;13;3.9
2014;8;31;21;6;11;7;31;10;5;76;77;79;16;12;19;0;24;6.7
2014;8;31;22;5;13;6;25;7;6;72;75;77;12;9;24;28;11;5
2014;8;31;23;7;9;9;22;9;10;65;68;70;11;8;19;18;15;3.3
2014;9;1;0;4;4;6;14;4;7;66;65;69;10;8;17;17;15;3.9
2014;9;1;1;2;3;5;15;4;5;71;72;69;7;10;19;19;16;3.7
2014;9;1;2;2;2;4;13;5;4;73;73;76;14;10;18;19;29;2.6
2014;9;1;3;2;5;6;27;5;5;71;72;74;14;14;20;17;24;4.6
2014;9;1;4;4;5;9;42;6;9;71;71;70;15;11;21;12;19;4.4
2014;9;1;5;6;18;13;73;13;8;68;66;67;11;17;22;18;21;6.6
2014;9;1;6;14;31;23;80;31;12;61;69;57;14;16;21;24;23;5.8
2014;9;1;7;9;18;22;74;32;17;66;60;57;16;21;24;33;19;4.5
2014;9;1;8;9;17;21;82;33;14;66;52;61;15;16;29;41;16;5
2014;9;1;9;8;14;18;67;24;12;69;69;68;14;30;32;44;27;7
2014;9;1;10;6;21;13;93;15;8;74;70;74;17;27;34;49;31;6.9
2014;9;1;11;6;17;13;67;19;8;77;74;79;22;22;38;37;35;5.8
2014;9;1;12;7;35;12;83;19;9;78;77;83;21;21;33;30;34;6.2
2014;9;1;13;9;37;13;73;21;9;81;80;86;20;23;34;39;36;5.6
2014;9;1;14;12;39;13;91;22;10;80;82;89;20;21;40;47;26;5.7
2014;9;1;15;12;53;15;102;30;11;82;83;88;24;30;39;51;30;6.7
2014;9;1;16;16;57;16;103;32;11;79;84;87;23;23;0;52;27;6.9
2014;9;1;17;18;56;16;90;26;13;77;83;85;25;24;0;45;39;4.4
2014;9;1;18;16;53;15;80;20;11;77;83;84;24;21;34;34;27;3.2
2014;9;1;19;18;50;17;52;23;10;71;70;79;16;21;29;31;25;3
2014;9;1;20;23;49;14;49;20;9;62;72;78;9;23;24;27;21;1.8
2014;9;1;21;32;52;10;55;12;11;47;58;78;16;17;21;23;14;1.3
2014;9;1;22;24;33;9;44;10;9;49;54;76;16;17;19;17;11;0.6
2014;9;1;23;14;17;11;34;13;11;50;54;74;11;11;16;17;13;1
2014;9;2;0;40;44;15;33;12;12;28;64;67;16;12;19;17;13;0.8
2014;9;2;1;20;29;17;30;14;6;51;64;60;13;10;16;13;14;0.7
2014;9;2;2;23;35;19;43;18;9;36;55;57;16;12;19;13;11;0.7
2014;9;2;3;18;28;20;50;40;14;44;47;60;19;8;17;20;12;1.1
2014;9;2;4;47;20;34;64;54;22;0;40;40;7;7;17;23;16;0
2014;9;2;5;41;56;55;99;65;25;21;32;27;17;18;20;29;13;0
2014;9;2;6;55;75;55;128;81;49;12;13;26;21;27;21;45;21;0.5
2014;9;2;7;69;85;62;120;57;39;8;28;22;20;29;30;44;17;0
2014;9;2;8;79;92;0;134;55;40;7;72;0;26;33;37;32;17;0
2014;9;2;9;49;66;0;112;44;29;33;70;0;26;34;41;38;20;1.6
2014;9;2;10;14;58;0;111;30;20;75;75;0;13;22;0;33;14;2
2014;9;2;11;18;64;30;94;27;21;79;84;74;19;17;0;25;22;2.4
2014;9;2;12;16;70;23;87;25;24;85;88;88;16;18;24;31;0;1.5
2014;9;2;13;15;63;28;105;24;0;86;88;88;20;23;24;35;0;3.5
2014;9;2;14;16;63;26;107;27;0;85;87;91;26;44;27;32;0;3.1
2014;9;2;15;19;76;27;114;26;25;87;90;92;22;25;35;32;32;4.2
2014;9;2;16;23;90;35;143;29;24;87;92;86;22;27;27;44;23;4.7
2014;9;2;17;23;79;34;110;31;21;85;92;85;24;28;29;40;25;3.2
2014;9;2;18;26;95;34;107;34;22;76;79;77;29;22;0;32;24;2
2014;9;2;19;37;89;35;88;40;27;61;57;73;28;38;23;29;22;1.3
2014;9;2;20;48;72;32;72;38;36;40;53;71;26;72;21;28;19;0.6
2014;9;2;21;40;32;28;73;55;17;34;58;68;33;24;0;25;17;0
2014;9;2;22;30;31;37;74;77;18;41;48;48;20;13;0;31;22;0
2014;9;2;23;20;22;46;64;68;25;50;38;42;19;12;22;39;20;0
2014;9;3;0;13;13;31;55;54;28;50;41;53;17;11;19;36;19;0
2014;9;3;1;9;15;31;47;45;25;58;48;44;16;11;19;29;21;0
2014;9;3;2;54;20;32;55;34;19;15;53;43;13;11;20;25;13;0
2014;9;3;3;7;11;25;94;45;21;73;55;57;13;11;19;27;16;0
2014;9;3;4;33;32;27;94;58;38;37;50;51;13;16;19;30;25;0
2014;9;3;5;11;43;50;106;79;61;67;53;37;20;90;20;37;35;0
2014;9;3;6;27;80;63;126;105;85;54;50;42;16;26;21;62;44;0
2014;9;3;7;39;61;71;131;98;101;48;70;41;14;29;28;65;60;1.5
2014;9;3;8;38;56;46;121;107;99;49;79;67;22;39;26;68;89;0.9
2014;9;3;9;46;69;53;155;115;88;48;81;69;31;18;26;80;54;0.8
2014;9;3;10;25;43;51;147;100;84;88;97;83;28;38;34;57;37;0.6
2014;9;3;11;21;82;48;117;87;58;102;112;85;17;20;29;47;22;1.3
2014;9;3;12;25;57;23;92;38;47;111;112;108;22;31;22;37;20;2.3
2014;9;3;13;20;64;35;114;52;49;133;132;101;22;22;24;51;16;2.8
2014;9;3;14;21;61;15;104;35;51;135;143;127;24;23;20;46;27;2.9
2014;9;3;15;25;61;16;110;55;64;132;144;122;22;19;18;45;26;3.9
2014;9;3;16;27;71;15;99;85;41;125;139;125;21;19;19;34;18;3.1
2014;9;3;17;37;83;19;102;104;45;108;126;123;22;19;17;0;20;3.2
2014;9;3;18;38;112;37;136;53;39;106;113;104;23;22;17;28;20;2.7
2014;9;3;19;46;135;84;107;56;39;89;89;67;19;22;27;31;25;1.9
2014;9;3;20;40;92;76;104;60;80;83;82;64;16;24;28;31;30;1.2
2014;9;3;21;28;32;40;108;64;53;83;81;80;11;20;26;27;23;0
2014;9;3;22;19;22;36;111;77;39;88;67;77;16;16;19;30;17;0
2014;9;3;23;68;22;24;64;62;36;28;31;83;16;14;17;34;17;0
2014;9;4;0;75;16;18;46;46;24;13;23;80;25;13;15;29;12;0
2014;9;4;1;78;18;15;46;34;18;1;31;78;22;14;10;17;10;0
2014;9;4;2;44;12;15;47;26;16;28;43;75;24;14;9;14;14;0
2014;9;4;3;32;11;17;77;36;34;45;33;70;19;11;9;16;16;0
2014;9;4;4;55;16;26;122;58;65;2;16;59;20;11;11;20;22;0
2014;9;4;5;25;27;49;121;78;83;45;4;44;22;15;14;24;30;0
2014;9;4;6;50;48;95;136;101;100;26;2;15;17;34;20;39;65;0
2014;9;4;7;57;56;81;159;109;115;36;12;34;29;95;28;59;89;0
2014;9;4;8;35;49;53;165;103;92;64;88;67;26;29;25;66;64;1.5
2014;9;4;9;28;56;66;191;113;90;86;81;84;23;28;26;83;52;1.7
2014;9;4;10;25;71;91;132;82;90;104;101;87;27;32;52;53;46;0.7
2014;9;4;11;20;93;86;123;77;59;120;120;76;26;25;0;38;31;1
2014;9;4;12;21;64;25;92;71;45;138;130;126;23;33;34;37;32;2.4
2014;9;4;13;26;93;16;152;64;65;146;158;117;25;22;24;43;38;3.3
2014;9;4;14;30;97;26;108;62;50;174;167;111;29;38;13;29;41;3.4
2014;9;4;15;27;99;51;121;86;68;149;166;96;27;23;14;27;37;3.1
2014;9;4;16;29;107;59;146;107;41;134;143;89;22;18;16;27;19;2.9
2014;9;4;17;33;98;42;189;104;50;122;133;95;21;18;15;28;14;3.1
2014;9;4;18;42;107;71;143;94;45;102;111;66;20;20;13;34;18;3.1
2014;9;4;19;50;88;55;110;88;44;72;83;79;22;21;13;31;22;2.4
2014;9;4;20;52;77;72;94;93;90;55;76;55;17;19;12;36;30;0
2014;9;4;21;42;33;77;89;92;67;54;58;43;22;19;15;37;27;0.9
2014;9;4;22;39;40;48;80;87;56;50;55;56;22;17;18;34;27;0.6
2014;9;4;23;25;32;44;80;93;55;62;30;52;18;16;14;33;23;0
2014;9;5;0;38;30;38;63;67;33;39;27;58;16;20;12;32;15;0.5
2014;9;5;1;34;21;24;43;45;27;52;49;71;20;14;13;23;19;0
2014;9;5;2;13;17;26;58;39;31;65;38;67;15;16;13;19;17;0
2014;9;5;3;21;12;26;91;43;41;47;39;63;18;13;11;16;18;0
2014;9;5;4;16;21;37;102;66;54;54;36;59;16;14;12;20;22;0
2014;9;5;5;29;46;59;117;88;81;39;23;45;19;19;14;44;40;0
2014;9;5;6;59;65;73;120;100;84;25;30;39;20;22;18;49;46;0
2014;9;5;7;104;114;96;128;129;99;5;26;20;28;45;23;72;56;0
2014;9;5;8;107;100;116;132;120;84;5;68;21;49;48;38;91;31;0.7
2014;9;5;9;77;107;105;134;111;75;33;79;32;43;44;49;79;40;0
2014;9;5;10;72;114;112;152;107;80;45;91;35;42;39;59;82;45;0.6
2014;9;5;11;42;78;60;109;88;48;84;110;83;32;25;122;64;29;0.8
2014;9;5;12;15;66;30;113;66;40;121;115;120;23;13;68;59;49;1.5
2014;9;5;13;14;76;43;89;72;36;131;112;105;19;16;39;70;26;1.5
2014;9;5;14;27;77;29;100;50;38;125;119;101;25;25;32;50;30;2.2
2014;9;5;15;24;79;33;108;70;29;124;129;91;29;26;27;48;23;2.7
2014;9;5;16;29;88;31;91;69;34;113;121;95;30;30;24;37;28;3.7
2014;9;5;17;35;101;31;99;65;35;97;107;92;31;33;21;33;27;2.8
2014;9;5;18;50;87;53;106;59;29;73;91;72;31;31;21;35;17;2.6
2014;9;5;19;64;117;50;101;66;31;60;73;77;27;37;21;40;22;1.6
2014;9;5;20;67;99;33;99;64;42;48;56;91;33;35;22;45;19;1
2014;9;5;21;69;98;38;90;60;39;34;40;79;33;35;22;48;22;0
2014;9;5;22;52;72;55;77;81;69;35;41;41;32;32;28;39;30;0
2014;9;5;23;32;52;57;86;87;70;45;42;34;28;22;30;45;28;0
2014;9;6;0;26;31;49;66;69;67;50;35;38;34;29;24;46;28;1
2014;9;6;1;22;24;49;61;64;55;59;22;39;24;20;24;40;21;0
2014;9;6;2;14;15;27;51;50;51;57;24;59;28;19;22;38;23;0
2014;9;6;3;13;12;30;51;50;36;51;27;54;23;20;21;39;21;0
2014;9;6;4;9;10;22;58;60;52;70;41;63;18;16;21;38;39;1
2014;9;6;5;11;11;38;80;61;54;66;40;45;18;19;21;46;29;0
2014;9;6;6;20;20;66;86;60;57;53;35;17;24;21;21;39;31;0
2014;9;6;7;19;22;72;93;58;65;60;56;19;26;21;28;45;33;0
2014;9;6;8;26;49;45;107;59;44;62;70;62;21;22;31;45;24;1.2
2014;9;6;9;23;52;25;120;55;45;88;97;90;26;18;24;39;28;0.5
2014;9;6;10;17;52;62;136;56;62;107;115;72;28;23;26;36;35;0.9
2014;9;6;11;19;69;67;101;56;60;115;119;78;22;23;35;35;25;0.9
2014;9;6;12;16;52;29;71;46;68;127;124;107;26;24;29;40;23;1.5
2014;9;6;13;17;57;19;74;39;43;153;158;117;28;27;26;48;21;2.5
2014;9;6;14;16;58;14;68;28;20;157;175;117;31;33;25;51;15;2.7
2014;9;6;15;16;56;18;67;38;18;143;165;116;26;28;24;59;20;3.3
2014;9;6;16;20;89;36;90;46;23;134;155;119;31;26;29;57;19;2.9
2014;9;6;17;27;94;35;122;63;29;118;132;123;32;30;34;63;29;2.5
2014;9;6;18;40;85;53;132;80;34;100;114;111;34;27;37;61;34;2.3
2014;9;6;19;56;101;82;126;77;34;80;82;86;31;34;40;55;30;1.5
2014;9;6;20;48;115;55;79;63;35;85;57;100;42;39;38;53;29;0.7
2014;9;6;21;35;85;32;83;62;66;92;50;106;33;35;27;48;39;1.4
2014;9;6;22;34;60;49;95;82;82;81;50;73;39;35;31;50;33;0.6
2014;9;6;23;28;38;59;82;87;89;61;54;46;26;31;36;62;29;0
2014;9;7;0;24;29;46;66;90;83;56;50;52;25;28;38;65;32;0
2014;9;7;1;21;19;48;63;73;74;54;23;51;34;30;38;70;27;0.9
2014;9;7;2;15;18;42;50;65;61;62;10;51;37;24;40;60;25;0
2014;9;7;3;18;17;35;50;62;46;47;12;50;35;21;36;57;20;0
2014;9;7;4;14;12;21;38;51;52;56;16;67;26;20;26;43;17;0.5
2014;9;7;5;11;11;28;58;54;54;60;21;54;29;19;26;45;21;0
2014;9;7;6;15;15;37;63;42;60;49;28;48;25;21;26;32;21;1.1
2014;9;7;7;13;20;38;70;39;58;62;53;56;23;20;23;32;26;0
2014;9;7;8;18;31;21;61;42;32;66;68;76;19;22;19;33;22;0.6
2014;9;7;9;19;55;10;63;40;20;89;98;89;23;24;23;38;18;0.6
2014;9;7;10;18;61;14;65;30;23;99;106;87;28;24;23;42;20;0.7
2014;9;7;11;12;47;28;68;35;16;111;117;78;30;20;23;41;21;0.7
2014;9;7;12;8;29;9;52;24;14;116;119;91;26;25;30;40;20;0.9
2014;9;7;13;9;41;6;30;23;10;110;119;89;27;20;27;45;19;2.4
2014;9;7;14;9;27;4;31;23;8;91;101;84;31;21;25;58;22;3.6
2014;9;7;15;8;33;5;30;26;12;78;87;77;31;25;27;58;25;3.2
2014;9;7;16;9;34;7;48;30;13;71;77;78;27;23;29;48;24;3.2
2014;9;7;17;12;63;9;69;33;21;68;75;73;29;23;27;51;23;2.7
2014;9;7;18;18;60;10;75;42;33;58;68;70;29;27;25;45;25;2.3
2014;9;7;19;28;78;15;83;35;31;44;46;63;28;30;21;50;19;1.2
2014;9;7;20;41;73;17;68;38;23;26;34;59;29;31;17;48;21;1.1
2014;9;7;21;39;50;28;68;38;25;20;26;47;25;25;16;38;19;0
2014;9;7;22;23;22;18;60;39;36;23;19;49;28;23;19;38;20;0.6
2014;9;7;23;27;32;19;39;25;22;14;6;44;30;24;20;40;19;0
2014;9;8;0;13;20;25;29;28;25;21;5;30;22;20;19;38;15;0.5
2014;9;8;1;11;31;14;29;25;17;29;5;47;26;23;19;42;18;0.5
2014;9;8;2;5;11;11;29;25;8;34;11;57;24;14;17;33;14;0.6
2014;9;8;3;4;17;11;35;30;9;38;26;44;20;22;17;31;13;1.5
2014;9;8;4;10;16;16;60;51;24;23;40;43;23;19;18;34;19;1.4
2014;9;8;5;9;24;33;113;71;37;30;8;28;27;18;21;54;21;1.7
2014;9;8;6;26;41;52;125;84;50;21;3;22;26;25;24;63;31;0.6
2014;9;8;7;36;45;45;104;75;35;17;7;30;28;36;27;76;40;0.5
2014;9;8;8;28;37;33;113;73;27;31;35;45;45;29;24;55;40;2.2
2014;9;8;9;20;34;51;118;59;26;41;59;52;33;39;39;59;39;2
2014;9;8;10;13;26;22;107;53;20;65;77;67;31;30;33;53;46;1.7
2014;9;8;11;12;29;14;51;36;23;76;82;75;26;20;27;50;28;2.7
2014;9;8;12;16;36;10;56;20;19;76;88;78;24;35;26;45;31;1.2
2014;9;8;13;19;56;9;56;28;20;76;83;76;28;28;24;39;27;3
2014;9;8;14;23;59;10;57;30;21;73;80;72;31;32;21;47;37;2.3
2014;9;8;15;28;61;9;55;45;19;60;69;72;30;26;24;45;31;3.7
2014;9;8;16;26;60;11;57;48;25;56;66;68;29;25;19;49;23;3.9
2014;9;8;17;28;60;10;82;33;26;48;58;68;27;26;16;42;19;3.5
2014;9;8;18;22;55;14;86;43;35;49;60;62;22;24;19;42;21;3.5
2014;9;8;19;24;45;13;54;54;14;42;56;61;20;20;17;42;17;3
2014;9;8;20;19;37;18;52;42;16;41;41;53;25;21;18;42;18;0.8
2014;9;8;21;19;25;21;59;28;17;36;47;49;28;20;18;40;22;1.5
2014;9;8;22;14;30;16;35;30;16;39;41;49;21;16;17;37;18;2.7
2014;9;8;23;11;24;16;36;14;13;32;29;50;20;16;17;35;15;0.9
2014;9;9;0;18;21;12;27;18;10;21;19;49;23;17;17;38;11;0
2014;9;9;1;9;13;11;33;18;16;24;13;44;15;18;20;31;18;0
2014;9;9;2;6;10;20;28;23;21;22;11;32;29;17;20;30;16;0
2014;9;9;3;8;8;16;87;29;25;22;12;30;38;16;19;40;15;0
2014;9;9;4;14;13;21;56;41;32;15;2;27;30;18;21;36;19;0.5
2014;9;9;5;22;25;32;70;47;38;11;10;20;21;61;18;42;39;0
2014;9;9;6;28;43;55;69;63;48;10;2;7;24;22;20;53;40;0
2014;9;9;7;44;48;53;83;72;68;6;16;15;27;27;22;73;63;0
2014;9;9;8;30;45;37;95;75;57;29;53;37;34;27;28;79;61;1
2014;9;9;9;29;63;41;103;64;52;51;56;52;24;26;28;53;41;0.8
2014;9;9;10;18;68;24;88;61;29;69;73;73;23;38;20;41;38;0.9
2014;9;9;11;20;75;23;96;51;28;75;86;74;27;25;16;35;19;2.1
2014;9;9;12;16;53;18;98;50;43;89;94;76;21;22;20;0;28;2.2
2014;9;9;13;15;67;12;91;42;37;103;108;83;23;27;21;0;27;2.5
2014;9;9;14;19;82;15;82;49;31;115;114;87;28;23;22;0;26;2.8
2014;9;9;15;24;80;18;114;105;36;109;119;90;24;17;13;0;17;3.2
2014;9;9;16;33;97;21;96;88;32;109;116;89;24;33;7;0;14;2.7
2014;9;9;17;33;87;33;111;50;27;85;99;75;26;23;9;0;11;3.1
2014;9;9;18;45;74;24;106;56;27;62;81;85;24;19;11;0;16;3
2014;9;9;19;38;74;25;74;71;23;59;61;81;19;16;10;0;10;1.6
2014;9;9;20;33;51;23;58;36;18;55;58;80;10;11;10;31;12;1.6
2014;9;9;21;24;46;18;66;18;53;59;43;80;13;11;10;34;18;0.6
2014;9;9;22;26;47;34;83;39;54;51;37;58;9;20;8;25;17;0
2014;9;9;23;52;31;39;63;31;51;18;29;41;17;12;13;24;19;0
2014;9;10;0;26;23;22;53;38;40;26;23;51;11;10;11;21;16;0
2014;9;10;1;20;18;20;46;38;41;30;19;48;11;12;13;24;18;0.5
2014;9;10;2;13;12;19;42;34;37;31;12;46;19;12;12;21;29;0
2014;9;10;3;18;10;17;73;37;30;21;10;46;19;9;14;25;27;0
2014;9;10;4;21;16;31;72;52;33;20;13;26;11;9;20;38;17;0
2014;9;10;5;32;34;50;74;63;37;4;18;11;16;11;23;36;21;0
2014;9;10;6;31;43;69;83;77;48;14;8;6;19;21;24;52;25;0
2014;9;10;7;26;39;69;97;83;50;31;18;18;21;29;33;71;29;0.5
2014;9;10;8;29;40;60;107;69;40;36;0;24;19;26;34;81;43;0.7
2014;9;10;9;48;68;55;96;42;30;20;39;28;24;29;38;47;25;0.7
2014;9;10;10;23;58;40;101;35;21;48;53;50;28;25;34;44;30;1.5
2014;9;10;11;16;53;30;144;36;29;72;68;69;28;24;35;35;24;1.6
2014;9;10;12;13;49;22;152;33;21;81;79;89;25;20;26;34;24;1.7
2014;9;10;13;13;66;17;152;33;20;90;86;103;23;19;23;36;26;2.1
2014;9;10;14;14;59;32;80;47;27;90;89;88;22;21;29;42;30;2
2014;9;10;15;16;60;28;78;68;31;87;89;84;22;24;38;47;41;2.4
2014;9;10;16;20;69;28;91;73;24;97;98;84;25;27;28;42;47;3.2
2014;9;10;17;23;65;27;73;68;50;89;92;89;23;28;27;40;30;3.5
2014;9;10;18;34;87;35;92;51;36;72;76;89;26;25;22;43;25;3.8
2014;9;10;19;37;89;35;87;59;34;63;57;83;22;28;20;43;25;2.7
2014;9;10;20;40;69;33;88;57;52;52;51;78;17;23;19;44;31;1.1
2014;9;10;21;48;78;30;75;21;68;38;48;76;22;22;20;35;35;0
2014;9;10;22;46;69;37;93;27;53;36;42;64;20;20;23;33;34;0
2014;9;10;23;40;52;55;87;38;56;34;49;45;19;15;25;35;34;0.6
2014;9;11;0;24;24;66;69;41;23;37;46;28;17;21;29;30;28;0.9
2014;9;11;1;14;19;44;54;36;29;39;37;32;26;17;27;26;24;0
2014;9;11;2;13;11;24;43;35;18;37;20;41;24;12;26;31;24;0
2014;9;11;3;13;10;20;55;42;13;38;16;49;14;20;20;39;20;0
2014;9;11;4;38;13;33;69;46;19;1;15;37;16;16;20;37;21;0
2014;9;11;5;42;29;50;95;61;33;1;8;29;23;23;24;40;23;0
2014;9;11;6;56;68;69;106;79;58;0;16;17;33;38;27;58;44;0.5
2014;9;11;7;74;84;54;107;67;47;3;17;33;45;47;33;69;58;0
2014;9;11;8;65;88;44;95;50;24;13;54;44;41;43;35;40;27;0
2014;9;11;9;29;73;35;107;51;29;44;52;51;42;37;33;47;41;1.5
2014;9;11;10;16;52;39;99;42;28;66;67;64;31;24;32;46;48;1
2014;9;11;11;16;53;26;93;30;25;77;79;84;33;30;35;40;37;2.9
2014;9;11;12;12;56;25;94;28;23;86;85;95;30;23;34;43;39;3.5
2014;9;11;13;14;51;26;117;29;20;89;89;100;29;28;36;37;35;3.1
2014;9;11;14;15;56;25;133;24;17;92;95;103;28;36;34;34;43;2.6
2014;9;11;15;21;71;29;109;33;21;98;102;108;30;35;41;0;43;5.4
2014;9;11;16;22;87;37;155;44;26;102;106;106;27;37;44;0;31;6.7
2014;9;11;17;21;78;40;144;39;22;99;105;99;27;30;37;0;36;4.7
2014;9;11;18;23;77;36;109;45;18;94;100;95;26;25;30;0;28;3.6
