annee;mois;jour;heure;val_PM10;VV10.x;VV10.y
2015;3;17;4;0;0;0
2015;3;17;5;0;0;0
2015;3;17;6;0;0;0
2015;3;17;7;0;0;0
2015;3;17;8;0;0;0
2015;3;17;9;0;0;0
2015;3;17;10;0;0;0
2015;3;17;11;0;0;0
2015;3;17;12;0;0;0
2015;3;17;13;0;0;0
2015;3;17;14;0;0;0
2015;3;17;15;0;0;0
2015;3;17;16;0;0;0
2015;3;17;17;0;0;0
2015;3;17;18;0;0;0
2015;3;17;19;10;6.7;4.21
2015;3;17;20;14;5.49;3.36
2015;3;17;21;8;5.41;2.18
2015;3;17;22;13;5.09;1.25
2015;3;17;23;23;5.16;0.89
2015;3;18;0;27;2.86;2.44
2015;3;18;1;26;4.13;1.26
2015;3;18;2;14;4.08;2.27
2015;3;18;3;12;4.41;2.57
2015;3;18;4;11;4.2;2.68
2015;3;18;5;15;4.8;0.69
2015;3;18;6;17;3.64;1.87
2015;3;18;7;23;3.57;2.27
2015;3;18;8;35;4.11;1.73
2015;3;18;9;30;4.62;1.47
2015;3;18;10;34;4.48;1.29
2015;3;18;11;33;5.73;3.26
2015;3;18;12;29;6.89;3.69
2015;3;18;13;34;6.75;4.12
2015;3;18;14;34;6.02;4.21
2015;3;18;15;32;5.76;4.04
2015;3;18;16;35;4.91;4.55
2015;3;18;17;39;3.41;4.13
2015;3;18;18;36;2.4;3.1
2015;3;18;19;36;1.09;1.72
2015;3;18;20;37;1.17;0.8
2015;3;18;21;45;1.2;0.63
2015;3;18;22;56;2.06;1.53
2015;3;18;23;50;2.07;1.52
2015;3;19;0;47;2.7;1.34
2015;3;19;1;44;2.14;1.88
2015;3;19;2;42;2.73;2.69
2015;3;19;3;39;2.81;2.68
2015;3;19;4;37;2.42;2.33
2015;3;19;5;36;3.27;3.07
2015;3;19;6;34;3.37;2.62
2015;3;19;7;34;3.59;2.24
2015;3;19;8;44;2.54;1.18
2015;3;19;9;46;1.08;0.49
2015;3;19;10;42;1.97;1.73
2015;3;19;11;45;2.77;2.79
2015;3;19;12;36;2.74;2.98
2015;3;19;13;36;2.63;3.66
2015;3;19;14;37;2.25;3.93
2015;3;19;15;0;0;0
2015;3;19;16;0;0;0
2015;3;19;17;0;0;0
2015;3;19;18;0;0;0
2015;3;19;19;0;0;0
2015;3;19;20;0;0;0
2015;3;19;21;0;0;0
2015;3;19;22;0;0;0
2015;3;19;23;64;2.5;1.69
2015;3;20;0;57;1.68;2.21
2015;3;20;1;47;2.4;1.08
2015;3;20;2;45;2.59;0.98
2015;3;20;3;39;3.41;1.22
2015;3;20;4;40;4.17;1.63
2015;3;20;5;44;6.63;1.79
2015;3;20;6;42;6.49;1.34
2015;3;20;7;45;6.12;1.29
2015;3;20;8;74;7.86;1.78
2015;3;20;9;56;8.59;5.45
2015;3;20;10;51;8.89;5.41
2015;3;20;11;53;9.41;5.82
2015;3;20;12;64;8.77;5.36
2015;3;20;13;46;8.8;5.3
2015;3;20;14;37;8.88;5.86
2015;3;20;15;33;8.93;5.47
2015;3;20;16;33;8.84;5.41
2015;3;20;17;33;8.84;4.1
2015;3;20;18;31;8.53;4.04
2015;3;20;19;33;8.35;3.62
2015;3;20;20;43;8.34;2.39
2015;3;20;21;46;8.73;3.21
2015;3;20;22;40;9.16;4.37
2015;3;20;23;37;9.57;5.71
2015;3;21;0;38;8.6;5.88
2015;3;21;1;38;9.15;7.8
2015;3;21;2;34;9.47;7.27
2015;3;21;3;28;10.01;6.66
2015;3;21;4;20;9.99;7.63
2015;3;21;5;19;10.44;7.78
2015;3;21;6;16;9.67;6.99
2015;3;21;7;18;8.63;6.47
2015;3;21;8;17;7.66;7.1
2015;3;21;9;15;9.01;7.52
2015;3;21;10;30;8.88;7.34
2015;3;21;11;31;8.64;7.67
2015;3;21;12;31;8.05;7.01
2015;3;21;13;23;8.1;6.57
2015;3;21;14;20;8.95;6.56
2015;3;21;15;24;8.31;7.32
2015;3;21;16;20;8.49;7.36
2015;3;21;17;22;7.64;6.55
2015;3;21;18;27;7.77;7.29
2015;3;21;19;29;7.32;7.43
2015;3;21;20;24;6.77;7.16
2015;3;21;21;23;7.15;6.64
2015;3;21;22;24;6.62;6.72
2015;3;21;23;23;6.27;6.85
2015;3;22;0;17;8.53;6.66
2015;3;22;1;14;7.91;6.14
2015;3;22;2;11;7.85;5.4
2015;3;22;3;10;7.24;5.17
2015;3;22;4;0;0;0
2015;3;22;5;0;0;0
2015;3;22;6;0;0;0
2015;3;22;7;0;0;0
2015;3;22;8;0;0;0
2015;3;22;9;0;0;0
2015;3;22;10;0;0;0
2015;3;22;11;0;0;0
2015;3;22;12;0;0;0
2015;3;22;13;0;0;0
2015;3;22;14;0;0;0
2015;3;22;15;0;0;0
2015;3;22;16;0;0;0
2015;3;22;17;0;0;0
2015;3;22;18;0;0;0
2015;3;22;19;0;0;0
2015;3;22;20;0;0;0
2015;3;22;21;0;0;0
2015;3;22;22;0;0;0
2015;3;22;23;0;0;0
2015;3;23;0;0;0;0
2015;3;23;1;0;0;0
2015;3;23;2;0;0;0
2015;3;23;3;0;0;0
2015;3;23;4;0;0;0
2015;3;23;5;0;0;0
2015;3;23;6;15;3.09;3.2
2015;3;23;7;23;3.26;2.95
2015;3;23;8;36;3.23;2.78
2015;3;23;9;40;4.21;2.58
2015;3;23;10;25;5.59;0.51
2015;3;23;11;26;7.02;3.29
2015;3;23;12;28;8.45;3.77
2015;3;23;13;33;9.35;5.03
2015;3;23;14;33;9.26;6.62
2015;3;23;15;27;8.87;7.31
2015;3;23;16;28;8.13;6.3
2015;3;23;17;26;7.61;4.88
2015;3;23;18;27;6.4;2.75
2015;3;23;19;29;5.43;1.97
2015;3;23;20;30;4.22;2.49
2015;3;23;21;29;4.67;1.86
2015;3;23;22;36;4.97;1.83
2015;3;23;23;37;5.34;2.5
2015;3;24;0;35;4.38;2.91
2015;3;24;1;28;5.65;1.84
2015;3;24;2;25;6.57;1.86
2015;3;24;3;22;6.54;1.86
2015;3;24;4;21;6.71;1.48
2015;3;24;5;23;7.74;2.1
2015;3;24;6;29;8.2;4
2015;3;24;7;28;8.29;6.35
2015;3;24;8;34;8.24;5.67
2015;3;24;9;33;8.95;6.46
2015;3;24;10;33;8.39;6.11
2015;3;24;11;30;8.27;5.88
2015;3;24;12;0;0;0
2015;3;24;13;0;0;0
2015;3;24;14;0;0;0
2015;3;24;15;0;0;0
2015;3;24;16;0;0;0
2015;3;24;17;0;0;0
2015;3;24;18;23;8.5;1.29
2015;3;24;19;30;9.27;2.42
2015;3;24;20;32;8.86;3.99
2015;3;24;21;38;8.23;5.12
2015;3;24;22;32;7.81;4.58
2015;3;24;23;31;6.76;1.32
2015;3;25;0;29;2.31;1.57
2015;3;25;1;23;4.45;3.07
2015;3;25;2;21;4.08;2.9
2015;3;25;3;21;3.12;2.87
2015;3;25;4;23;3.17;2.88
2015;3;25;5;21;7.59;3.02
2015;3;25;6;19;7.2;2.91
2015;3;25;7;26;7;3.2
2015;3;25;8;21;6.25;3.7
2015;3;25;9;19;4.96;4.36
2015;3;25;10;16;3.12;5.64
2015;3;25;11;10;4.14;6.63
2015;3;25;12;7;5.33;6.25
2015;3;25;13;8;6.65;6.24
2015;3;25;14;10;6.7;6.67
2015;3;25;15;10;6.33;8.51
2015;3;25;16;11;5.85;8.56
2015;3;25;17;10;6.87;8.82
2015;3;25;18;10;7.33;8.81
2015;3;25;19;10;7.62;8.31
2015;3;25;20;10;7.94;7.62
2015;3;25;21;11;8.42;7.75
2015;3;25;22;8;8.42;7.64
2015;3;25;23;6;8.34;7.43
2015;3;26;0;9;8.34;7.1
2015;3;26;1;11;8.14;7.34
2015;3;26;2;10;8.53;6.75
2015;3;26;3;9;8.14;6.27
2015;3;26;4;10;8;6.56
2015;3;26;5;10;10.64;10.85
2015;3;26;6;10;10.41;10.18
2015;3;26;7;17;10.23;8.84
2015;3;26;8;21;9.83;8.71
2015;3;26;9;23;8.87;9.44
2015;3;26;10;23;9;9.7
2015;3;26;11;25;9.09;9.57
2015;3;26;12;19;9.25;9.74
2015;3;26;13;22;9.47;9.8
2015;3;26;14;24;9.49;9.87
2015;3;26;15;0;0;0
2015;3;26;16;0;0;0
2015;3;26;17;0;0;0
2015;3;26;18;0;0;0
2015;3;26;19;0;0;0
2015;3;26;20;0;0;0
2015;3;26;21;0;0;0
2015;3;26;22;15;8.64;6.35
2015;3;26;23;11;8.81;6.5
2015;3;27;0;12;7.86;7.28
2015;3;27;1;11;9.8;7.57
2015;3;27;2;11;11.51;10.35
2015;3;27;3;14;12.24;11.99
2015;3;27;4;28;12.09;11.85
2015;3;27;5;17;12.19;9.48
2015;3;27;6;13;12.42;9.34
2015;3;27;7;13;12.08;8.93
2015;3;27;8;22;11.52;9.55
2015;3;27;9;24;11.36;10.25
2015;3;27;10;24;11.22;11.57
2015;3;27;11;0;0;0
2015;3;27;12;0;0;0
2015;3;27;13;0;0;0
2015;3;27;14;0;0;0
2015;3;27;15;0;0;0
2015;3;27;16;0;0;0
2015;3;27;17;0;0;0
2015;3;27;18;0;0;0
2015;3;27;19;0;0;0
2015;3;27;20;0;0;0
2015;3;27;21;0;0;0
2015;3;27;22;18;12.43;11.11
2015;3;27;23;16;12.65;10.59
2015;3;28;0;15;10.98;9.82
2015;3;28;1;10;7.54;9.69
2015;3;28;2;9;5.62;8.33
2015;3;28;3;11;6.36;6.8
2015;3;28;4;12;7.63;5.62
2015;3;28;5;13;4.7;6.02
2015;3;28;6;14;5.3;5.88
2015;3;28;7;14;5.26;5.72
2015;3;28;8;17;4.36;6.11
2015;3;28;9;17;5.45;6.73
2015;3;28;10;0;0;0
2015;3;28;11;0;0;0
2015;3;28;12;0;0;0
2015;3;28;13;0;0;0
2015;3;28;14;0;0;0
2015;3;28;15;0;0;0
2015;3;28;16;21;10.94;9.72
2015;3;28;17;21;10.96;9.16
2015;3;28;18;11;10.04;8.38
2015;3;28;19;9;10.04;8.24
2015;3;28;20;13;10.08;8.02
2015;3;28;21;12;10.13;7.67
2015;3;28;22;12;9.86;7.76
2015;3;28;23;14;9.59;7.75
2015;3;29;0;12;10.93;6.88
2015;3;29;1;9;9.09;7.94
2015;3;29;2;10;8.52;7.82
2015;3;29;3;9;8.37;7.51
2015;3;29;4;8;8.4;7.48
2015;3;29;5;8;8.95;6.62
2015;3;29;6;6;9.57;6.44
2015;3;29;7;11;9.91;6.83
2015;3;29;8;13;9.63;6.68
2015;3;29;9;8;9.54;6.3
2015;3;29;10;10;9.89;7.5
2015;3;29;11;10;10.13;8.75
2015;3;29;12;6;10.95;9.78
2015;3;29;13;7;12.35;9.86
2015;3;29;14;15;10.82;10.13
2015;3;29;15;11;10.02;9.79
2015;3;29;16;19;8.87;9.92
2015;3;29;17;26;8.66;9.72
2015;3;29;18;12;9.04;9.61
2015;3;29;19;7;10.04;9.04
2015;3;29;20;6;10.03;7.08
2015;3;29;21;7;9.1;7.23
2015;3;29;22;7;8.89;8.73
2015;3;29;23;15;9.79;9.07
2015;3;30;0;21;10.33;8.43
2015;3;30;1;20;10.05;8.76
2015;3;30;2;18;9.78;8.55
2015;3;30;3;17;9.25;8.27
2015;3;30;4;14;8.93;7.5
2015;3;30;5;19;9.09;5.6
2015;3;30;6;24;8.66;5.95
2015;3;30;7;23;9.48;7.57
2015;3;30;8;20;10.02;8.84
2015;3;30;9;17;10.08;9.75
2015;3;30;10;17;10.78;10.18
2015;3;30;11;14;11.06;10.83
2015;3;30;12;10;11.72;11.01
2015;3;30;13;20;11.96;10.21
2015;3;30;14;28;11.94;10.49
2015;3;30;15;23;11.18;11.08
2015;3;30;16;16;10.3;10.81
2015;3;30;17;16;9.09;9.3
2015;3;30;18;11;8.42;8.8
2015;3;30;19;12;8.25;8.46
2015;3;30;20;12;8.38;8.12
2015;3;30;21;11;8.07;7.96
2015;3;30;22;7;7.41;7.91
2015;3;30;23;8;7.14;7.99
2015;3;31;0;30;5.18;2.8
2015;3;31;1;30;5.4;3.3
2015;3;31;2;32;5.47;3.17
2015;3;31;3;18;5.39;2.61
2015;3;31;4;12;5.13;2.44
2015;3;31;5;20;5.07;3.47
2015;3;31;6;20;4.74;2.77
2015;3;31;7;18;4.45;2.7
2015;3;31;8;16;4.38;2.95
2015;3;31;9;15;3.54;2.57
2015;3;31;10;21;10.01;7.05
2015;3;31;11;22;10.11;10.25
2015;3;31;12;31;11.17;12.34
2015;3;31;13;35;12.01;12.85
2015;3;31;14;38;12.49;13.29
2015;3;31;15;61;12.63;13.16
2015;3;31;16;47;12.4;13.17
2015;3;31;17;34;11.63;12.37
2015;3;31;18;25;10.95;11.6
2015;3;31;19;11;11.05;10.31
2015;3;31;20;10;10.53;10.61
2015;3;31;21;11;10.37;9.58
2015;3;31;22;12;11.12;8.52
2015;3;31;23;11;10.4;8.48
2015;4;1;0;14;9.81;7.73
2015;4;1;1;17;11.99;8.45
2015;4;1;2;12;12.01;8.46
2015;4;1;3;15;11.77;9.23
2015;4;1;4;17;12.06;9.19
2015;4;1;5;16;9.03;9.94
2015;4;1;6;18;9.68;9.48
2015;4;1;7;21;11.5;9.16
2015;4;1;8;23;12.52;10.57
2015;4;1;9;32;12.76;12.26
2015;4;1;10;41;12.14;12.53
2015;4;1;11;47;12.27;13.05
2015;4;1;12;55;12.17;13.44
2015;4;1;13;37;11.82;13.72
2015;4;1;14;39;12.64;13.54
2015;4;1;15;31;11.96;13.94
2015;4;1;16;34;12.84;13.46
2015;4;1;17;36;12.81;13.15
2015;4;1;18;21;12.9;11.89
2015;4;1;19;17;13.06;11.66
2015;4;1;20;22;13.1;12.37
2015;4;1;21;14;13.89;12.71
2015;4;1;22;17;13.89;11.4
2015;4;1;23;24;14.01;10.22
2015;4;2;0;22;9.47;12.02
2015;4;2;1;13;14.35;7.43
2015;4;2;2;11;13.93;6.88
2015;4;2;3;13;13.47;7.05
2015;4;2;4;9;12.89;7.07
2015;4;2;5;10;12.33;5.91
2015;4;2;6;16;11.74;6.58
2015;4;2;7;21;10.92;6.75
2015;4;2;8;24;10.45;6.99
2015;4;2;9;23;10.21;7.39
2015;4;2;10;21;10.06;8.66
2015;4;2;11;26;10.29;9.78
2015;4;2;12;26;10.41;9.54
2015;4;2;13;32;9.7;9.67
2015;4;2;14;40;9.04;9.65
2015;4;2;15;57;8.56;9.27
2015;4;2;16;31;10.76;10.27
2015;4;2;17;23;12.58;10.85
2015;4;2;18;34;3.39;2.63
2015;4;2;19;38;3.49;3.67
2015;4;2;20;18;3;1.18
2015;4;2;21;17;1.83;0.29
2015;4;2;22;17;1.83;0.43
2015;4;2;23;15;1.88;0.48
2015;4;3;0;6;12.26;8.83
2015;4;3;1;8;10.22;9.43
2015;4;3;2;6;11.45;9.38
2015;4;3;3;9;11.81;8.43
2015;4;3;4;8;11.56;8.38
2015;4;3;5;7;8.86;7.86
2015;4;3;6;9;7.79;7.55
2015;4;3;7;10;5.71;8
2015;4;3;8;10;6.05;6.23
2015;4;3;9;10;5.38;5.1
2015;4;3;10;15;2.86;5.43
2015;4;3;11;15;3.7;4.11
2015;4;3;12;0;0;0
2015;4;3;13;0;0;0
2015;4;3;14;0;0;0
2015;4;3;15;0;0;0
2015;4;3;16;0;0;0
2015;4;3;17;0;0;0
2015;4;3;18;0;0;0
2015;4;3;19;0;0;0
2015;4;3;20;0;0;0
2015;4;3;21;30;1.88;1.79
2015;4;3;22;31;1.12;1.89
2015;4;3;23;31;0.82;2.07
2015;4;4;0;29;2.93;1.89
2015;4;4;1;23;1.09;2.27
2015;4;4;2;21;1.6;1.28
2015;4;4;3;15;1.83;2.13
2015;4;4;4;21;1.7;1.89
2015;4;4;5;20;1.56;1.55
2015;4;4;6;14;0.31;2.51
2015;4;4;7;18;2.74;3.4
2015;4;4;8;17;3.85;3.28
2015;4;4;9;15;3.42;4.96
2015;4;4;10;14;5.06;6.24
2015;4;4;11;15;6.22;8
2015;4;4;12;16;7.98;9.05
2015;4;4;13;16;9.53;9.11
2015;4;4;14;18;10.29;9.16
2015;4;4;15;17;9.22;9.23
2015;4;4;16;14;9.02;9.11
2015;4;4;17;12;9.97;9.23
2015;4;4;18;14;8.9;9.15
2015;4;4;19;11;8.38;9.23
2015;4;4;20;11;10.3;8.88
2015;4;4;21;9;9.85;9.44
2015;4;4;22;9;9.38;10.55
2015;4;4;23;6;10.11;11.03
2015;4;5;0;7;9.47;6.97
2015;4;5;1;6;11.84;10.98
2015;4;5;2;6;10.96;10.42
2015;4;5;3;7;9.77;9.91
2015;4;5;4;8;9.79;8.27
2015;4;5;5;6;6.47;7.16
2015;4;5;6;11;5.53;5.84
2015;4;5;7;11;5.06;4.54
2015;4;5;8;11;4.2;4.31
2015;4;5;9;9;1.46;5.27
2015;4;5;10;11;2.84;4.55
2015;4;5;11;10;3.55;3.87
2015;4;5;12;14;4.33;3.48
2015;4;5;13;10;4.68;2.42
2015;4;5;14;13;5.7;2.71
2015;4;5;15;13;4.71;5.83
2015;4;5;16;15;4.73;7.01
2015;4;5;17;16;4.44;6.14
2015;4;5;18;17;3.77;5.18
2015;4;5;19;19;2.43;4.24
2015;4;5;20;18;3.2;3.28
2015;4;5;21;15;4.46;4.04
2015;4;5;22;20;4.76;5.01
2015;4;5;23;21;6.17;4.51
2015;4;6;0;17;4.28;2.89
2015;4;6;1;12;4.54;3.58
2015;4;6;2;6;5.49;2.54
2015;4;6;3;4;4.68;1.07
2015;4;6;4;12;4.55;1.99
2015;4;6;5;12;3.44;1.86
2015;4;6;6;9;3.64;2.21
2015;4;6;7;10;3.77;2.44
2015;4;6;8;12;4.16;1.46
2015;4;6;9;14;4.31;0.67
2015;4;6;10;13;4.38;2.07
2015;4;6;11;15;4.04;2.98
2015;4;6;12;15;4.11;3.16
2015;4;6;13;16;4.24;3.44
2015;4;6;14;21;5.66;5.02
2015;4;6;15;23;6.1;5.15
2015;4;6;16;17;6.05;5.07
2015;4;6;17;17;5.73;5
2015;4;6;18;13;5.39;5.57
2015;4;6;19;8;5.33;6.38
2015;4;6;20;0;0;0
2015;4;6;21;0;0;0
2015;4;6;22;0;0;0
2015;4;6;23;0;0;0
2015;4;7;0;0;0;0
2015;4;7;1;0;0;0
2015;4;7;2;15;3.4;3.8
2015;4;7;3;14;3.21;3.44
2015;4;7;4;14;3.59;3.87
2015;4;7;5;15;2.82;3.61
2015;4;7;6;21;2.16;3.4
2015;4;7;7;32;2.27;2.68
2015;4;7;8;27;3.04;1.66
2015;4;7;9;26;4.18;0.38
2015;4;7;10;12;5.35;1.65
2015;4;7;11;17;7.87;3.35
2015;4;7;12;16;10.13;2.11
2015;4;7;13;19;9.1;6.73
2015;4;7;14;17;7.76;7.46
2015;4;7;15;15;6.34;6.73
2015;4;7;16;17;5.54;5.55
2015;4;7;17;17;4.13;4.45
2015;4;7;18;14;2.77;3.25
2015;4;7;19;13;1.33;1.58
2015;4;7;20;17;0.88;0.73
2015;4;7;21;16;1.25;0.94
2015;4;7;22;23;1.64;1.17
2015;4;7;23;20;1.8;1.62
2015;4;8;0;17;2.64;1.97
2015;4;8;1;17;3.05;1.76
2015;4;8;2;18;3.59;1.8
2015;4;8;3;16;3.65;1.81
2015;4;8;4;19;3.82;1.29
2015;4;8;5;22;3.74;2.32
2015;4;8;6;31;3.84;1.92
2015;4;8;7;35;3.77;0.79
2015;4;8;8;40;4.06;1.49
2015;4;8;9;32;4.57;2.34
2015;4;8;10;30;5.1;3.03
2015;4;8;11;27;6.28;3.19
2015;4;8;12;34;6.78;3.93
2015;4;8;13;29;7.21;6.13
2015;4;8;14;25;7.22;6.19
2015;4;8;15;23;7.04;5.68
2015;4;8;16;20;6.51;5.53
2015;4;8;17;21;6.05;4.83
2015;4;8;18;15;5.42;4.06
2015;4;8;19;18;4.84;3.04
2015;4;8;20;18;4.26;1.67
2015;4;8;21;22;3.92;0.86
2015;4;8;22;25;3.39;0.86
2015;4;8;23;19;3.12;1.16
2015;4;9;0;18;3.1;1.49
2015;4;9;1;19;2.83;2.19
2015;4;9;2;22;2.9;2.02
2015;4;9;3;22;2.39;1.84
2015;4;9;4;22;1.62;1.55
2015;4;9;5;24;1.59;1.48
2015;4;9;6;26;1.85;2.43
2015;4;9;7;39;2.15;1.54
2015;4;9;8;38;2.89;1.42
2015;4;9;9;34;3.33;2.66
2015;4;9;10;36;3.81;3.7
2015;4;9;11;31;3.9;4.64
2015;4;9;12;26;3.09;4.45
2015;4;9;13;19;2.9;4.36
2015;4;9;14;19;3.18;4.3
2015;4;9;15;16;3.24;4.29
2015;4;9;16;15;2.86;3.88
2015;4;9;17;14;2.36;3.43
2015;4;9;18;14;1.74;2.75
2015;4;9;19;13;1.26;2.03
2015;4;9;20;18;0.87;1.49
2015;4;9;21;27;0.87;1.47
2015;4;9;22;30;1.18;1.43
2015;4;9;23;16;1.3;1.78
2015;4;10;0;17;1.35;2.22
2015;4;10;1;16;1.68;1.65
2015;4;10;2;16;1.88;1.66
2015;4;10;3;16;2.31;1.71
2015;4;10;4;14;2.44;1.71
2015;4;10;5;14;2.08;1.52
2015;4;10;6;22;2.43;1.69
2015;4;10;7;32;3.17;2.24
2015;4;10;8;37;4.19;2.94
2015;4;10;9;27;4.51;3.83
2015;4;10;10;15;5.04;4.62
2015;4;10;11;15;5.35;5.4
2015;4;10;12;10;5.99;6.01
2015;4;10;13;15;6.35;6.65
2015;4;10;14;17;6.58;7.12
2015;4;10;15;19;6.66;7.15
2015;4;10;16;17;6.51;6.53
2015;4;10;17;10;6.07;6.02
2015;4;10;18;15;5.92;5.17
2015;4;10;19;7;5.76;4.12
2015;4;10;20;10;5.33;3.13
2015;4;10;21;15;4.89;2.54
2015;4;10;22;13;4.26;2
2015;4;10;23;15;4.27;1.89
2015;4;11;0;41;12.14;12.53
2015;4;11;1;47;12.27;13.05
2015;4;11;2;55;12.17;13.44
2015;4;11;3;37;11.82;13.72
2015;4;11;4;39;12.64;13.54
2015;4;11;5;31;11.96;13.94
2015;4;11;6;34;12.84;13.46
2015;4;11;7;36;12.81;13.15
2015;4;11;8;21;12.9;11.89
2015;4;11;9;17;13.06;11.66
2015;4;11;10;18;2.56;2.08
2015;4;11;11;18;2.87;2.42
2015;4;11;12;19;3.38;2.34
2015;4;11;13;21;3.27;2.59
2015;4;11;14;25;3.02;2.73
2015;4;11;15;20;2.62;3.5
2015;4;11;16;25;2.48;4
2015;4;11;17;21;2.1;3.4
2015;4;11;18;18;1.53;2.52
2015;4;11;19;19;1.04;1.27
2015;4;11;20;17;1.1;0.66
2015;4;11;21;23;1.68;0.37
2015;4;11;22;36;2.17;0.88
2015;4;11;23;33;2.24;0.99
2015;4;12;0;22;13.1;12.37
2015;4;12;1;14;13.89;12.71
2015;4;12;2;17;13.89;11.4
2015;4;12;3;24;14.01;10.22
2015;4;12;4;22;1.88;1.17
2015;4;12;5;21;2.43;0.92
2015;4;12;6;18;2.59;0.36
2015;4;12;7;22;2.51;0.65
2015;4;12;8;20;3.39;0.71
2015;4;12;9;23;3.79;3.02
2015;4;12;10;25;4.23;3.81
2015;4;12;11;20;4.75;5
2015;4;12;12;21;4.01;4.96
2015;4;12;13;23;3.3;4.7
2015;4;12;14;26;3.07;4.68
2015;4;12;15;27;2.84;4.28
2015;4;12;16;22;1.95;3.77
2015;4;12;17;23;1.08;2.82
2015;4;12;18;29;0.63;1.63
2015;4;12;19;25;0.57;0.62
2015;4;12;20;22;1.14;0.31
2015;4;12;21;24;2.06;0.74
2015;4;12;22;33;2.69;1.27
2015;4;12;23;45;3.02;1.25
2015;4;13;0;38;2.43;1.18
2015;4;13;1;37;3.03;1.09
2015;4;13;2;31;3.09;1.04
2015;4;13;3;31;3.13;1.09
2015;4;13;4;29;3.03;1.17
2015;4;13;5;34;3.38;0.82
2015;4;13;6;42;3.11;0.84
2015;4;13;7;59;2.69;0.93
2015;4;13;8;59;1.41;1
2015;4;13;9;52;1.06;1.59
2015;4;13;10;58;3.1;2.04
2015;4;13;11;65;4.25;2.38
2015;4;13;12;64;5.12;2.38
2015;4;13;13;48;5.23;3.3
2015;4;13;14;39;5.21;4.63
2015;4;13;15;36;4.9;5.08
2015;4;13;16;25;4.49;4.75
2015;4;13;17;22;3.87;3.91
2015;4;13;18;23;3.57;2.5
2015;4;13;19;22;3.59;1.82
2015;4;13;20;21;3.92;0.97
2015;4;13;21;23;4.31;1.16
2015;4;13;22;31;4.3;1.1
2015;4;13;23;31;3.69;0.87
2015;4;14;0;25;3.48;1.03
2015;4;14;1;22;3.84;0.95
2015;4;14;2;20;3.64;0.97
2015;4;14;3;24;2.87;0.87
2015;4;14;4;23;2.61;1.11
2015;4;14;5;25;2.44;1.04
2015;4;14;6;37;2.33;0.87
2015;4;14;7;69;1.96;0.87
2015;4;14;8;52;1.14;1.42
2015;4;14;9;51;1.9;1.75
2015;4;14;10;67;3.33;1.83
2015;4;14;11;59;3.17;1.84
2015;4;14;12;47;3.36;1.98
2015;4;14;13;43;3.55;3.26
2015;4;14;14;37;3.53;3.91
2015;4;14;15;33;3.36;3.85
2015;4;14;16;36;3.12;3.4
2015;4;14;17;27;2.1;2.98
2015;4;14;18;32;1.32;2.59
2015;4;14;19;42;0.56;2.08
2015;4;14;20;48;0.61;1.78
2015;4;14;21;38;0.65;1.6
2015;4;14;22;28;0.48;1.43
2015;4;14;23;25;1.02;1.35
2015;4;15;0;23;0.8;1.57
2015;4;15;1;19;1.34;1.33
2015;4;15;2;22;1.59;1.3
2015;4;15;3;17;1.38;1.32
2015;4;15;4;18;1.45;1.62
2015;4;15;5;20;1.95;1.99
2015;4;15;6;29;2.24;2.06
2015;4;15;7;44;2.53;1.74
2015;4;15;8;38;2.9;2.06
2015;4;15;9;0;0;0
2015;4;15;10;0;0;0
2015;4;15;11;0;0;0
2015;4;15;12;0;0;0
2015;4;15;13;0;0;0
2015;4;15;14;0;0;0
2015;4;15;15;0;0;0
2015;4;15;16;0;0;0
2015;4;15;17;0;0;0
2015;4;15;18;0;0;0
2015;4;15;19;0;0;0
2015;4;15;20;0;0;0
2015;4;15;21;0;0;0
2015;4;15;22;0;0;0
2015;4;15;23;0;0;0
2015;4;16;0;0;0;0
2015;4;16;1;0;0;0
2015;4;16;2;18;5.23;3.54
2015;4;16;3;17;5.92;4.1
2015;4;16;4;18;6.41;4.15
2015;4;16;5;19;4.35;2.55
2015;4;16;6;16;5.5;3.2
2015;4;16;7;24;6.99;4.07
2015;4;16;8;30;8.37;6.42
2015;4;16;9;30;7.18;4.74
2015;4;16;10;28;7.99;6.62
2015;4;16;11;31;7.96;8.12
2015;4;16;12;28;8.48;7.96
2015;4;16;13;29;10.3;9.03
2015;4;16;14;39;9.74;8.69
2015;4;16;15;0;0;0
2015;4;16;16;0;0;0
2015;4;16;17;0;0;0
2015;4;16;18;0;0;0
2015;4;16;19;0;0;0
2015;4;16;20;0;0;0
2015;4;16;21;23;7.48;7.6
2015;4;16;22;27;8.63;7.07
2015;4;16;23;28;7.48;5.79
2015;4;17;0;24;5.86;6.39
2015;4;17;1;22;8.31;7.49
2015;4;17;2;24;8.08;7
2015;4;17;3;23;7.33;6.76
2015;4;17;4;25;6.73;6.86
2015;4;17;5;27;7.05;6.02
2015;4;17;6;28;6.31;5.04
2015;4;17;7;27;4.91;4.1
2015;4;17;8;33;2.92;3.63
2015;4;17;9;41;2.61;2.41
2015;4;17;10;39;2.63;1.82
2015;4;17;11;37;2.55;0.93
2015;4;17;12;41;3.45;0.95
2015;4;17;13;45;4.07;1.32
2015;4;17;14;0;0;0
2015;4;17;15;0;0;0
2015;4;17;16;0;0;0
2015;4;17;17;0;0;0
2015;4;17;18;0;0;0
2015;4;17;19;0;0;0
2015;4;17;20;0;0;0
2015;4;17;21;16;5.19;0.69
